Part_ID,Part_Name,Equipment_Family_ID,Equipment_Family,Equipment_Model,Part_Category_ID,Part_Category,Demand_Profile,Criticality,Supplier_ID,Supplier_Region,Unit_Cost_EUR,Storage_Type,Lifecycle_Status,Target_Service_Level,Avg_Weekly_Demand_Seed,ABC_Class,Source_Context,Movement_Class,Movement_Lines_36M,Annual_Lines,Avg_Monthly_Lines,Cumulative_Movement_%,Manual_Location,UDC_Type,Dim_X_mm,Dim_Y_mm,Dim_Z_mm,Unit_Volume_cm3,Max_Dimension_mm,Min_Dimension_mm,Stock_Managed,Avg_Daily_Qty,Lead_Time_Weeks,Safety_Stock_Qty,Reorder_Point_Qty,Max_Stock_Qty,Stock_Qty,Total_Qty_36M,Total_Volume_cm3
VL-SNS-0634,Two-Post Lift Load Cell,VL,Vehicle Lift,Two-Post Lift,SNS,"Sensors, encoders & switches",intermittent,High,SUP-006,EU,60,Electronics Cage,Active,0.97,0.257,C,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-Q75,E,205,268,130,7142,268,130,0,0.051,1,1,2,3,3,41,21426
TE-SAF-0166,Brake Tester Safety Lock,TE,Technical Control,Brake Tester,SAF,"Safety locks, guards & interlocks",rare_critical,High,SUP-013,North America,495,Small Rack,Active,0.97,0.139,A,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-C59,D,129,230,150,4450,230,129,0,0.028,2.7,1,2,3,4,22,13350
WA-MTR-0806,REMO Motor Brake,WA,Wheel Aligner,REMO,MTR,"Motors, drives & gearboxes",rare_critical,Medium,SUP-019,EU,1020,Heavy Rack,Active,0.94,0.13,A,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-Q94,D,148,83,87,1069,148,83,0,0.026,1,1,2,4,4,21,4276
TC-PCB-0196,A2024 LL Operator Panel,TC,Tyre Changer,A2024 LL,PCB,Control boards & displays,rare_critical,High,SUP-017,EU,355,Electronics Cage,Active,0.97,0.164,B,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-I68,E,128,240,129,3963,240,128,0,0.033,1,1,2,3,4,26,11889
TC-SAF-0428,HD1200 Truck Guard Switch,TC,Tyre Changer,HD1200 Truck,SAF,"Safety locks, guards & interlocks",rare_critical,High,SUP-015,EU,310,Small Rack,Phase-out,0.97,0.167,B,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-D92,D,242,180,158,6882,242,158,0,0.033,1.4,1,2,4,3,27,27528
AD-SNS-0453,Radar Calibration Calibration Sensor,AD,ADAS & Diagnosis,Radar Calibration,SNS,"Sensors, encoders & switches",intermittent,Critical,SUP-013,North America,50,Electronics Cage,Active,0.985,0.278,C,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-H02,B,116,100,47,545,116,47,0,0.056,2.7,1,2,3,1,44,1635
AD-PCB-0097,Radar Calibration Operator Panel,AD,ADAS & Diagnosis,Radar Calibration,PCB,Control boards & displays,rare_critical,High,SUP-008,EU,380,Electronics Cage,Active,0.97,0.161,A,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-I86,PALLET,794,625,617,306186,794,617,0,0.032,1.1,1,2,3,4,26,918558
TC-PCB-0555,A2024 LL Power Supply Board,TC,Tyre Changer,A2024 LL,PCB,Control boards & displays,rare_critical,Critical,SUP-010,EU,1440,Electronics Cage,New,0.985,0.135,A,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-I55,VER,713,455,96,31144,713,96,0,0.027,1.1,1,2,3,3,22,93432
AD-PCB-0679,Camera Calibration Display Module,AD,ADAS & Diagnosis,Camera Calibration,PCB,Control boards & displays,rare_critical,High,SUP-015,EU,220,Electronics Cage,Active,0.97,0.182,B,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-T93,D,219,179,21,823,219,21,0,0.036,1.4,1,2,4,4,29,3292
TC-MTR-0787,Basic Line TC Inverter Drive,TC,Tyre Changer,Basic Line TC,MTR,"Motors, drives & gearboxes",rare_critical,Medium,SUP-001,Italy,1970,Heavy Rack,New,0.94,0.133,A,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-Y48,D,145,81,152,1785,152,81,0,0.027,1,1,2,4,4,21,7140
TC-PCB-0743,Basic Line TC Display Module,TC,Tyre Changer,Basic Line TC,PCB,Control boards & displays,rare_critical,Critical,SUP-016,EU,1690,Electronics Cage,Active,0.985,0.133,A,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-N35,F,586,314,175,32201,586,175,0,0.027,1.1,1,2,4,3,21,128804
WB-SNS-0658,Eyelight Encoder Sensor,WB,Wheel Balancer,Eyelight,SNS,"Sensors, encoders & switches",intermittent,Medium,SUP-011,EU,35.61,Electronics Cage,Active,0.94,0.3,C,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-M64,B,89,134,92,1097,134,89,0,0.06,1,1,2,3,1,47,3291
TC-SAF-0174,Artiglio Master Safety Latch,TC,Tyre Changer,Artiglio Master,SAF,"Safety locks, guards & interlocks",rare_critical,High,SUP-003,EU,900,Small Rack,Active,0.97,0.144,A,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-Q50,D,85,106,91,820,106,85,0,0.029,1,1,2,3,3,23,2460
AD-PCB-0285,Camera Calibration Power Supply Board,AD,ADAS & Diagnosis,Camera Calibration,PCB,Control boards & displays,rare_critical,Medium,SUP-016,EU,750,Electronics Cage,Active,0.94,0.145,A,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-E48,B,107,139,28,416,139,28,1,0.029,1.1,1,2,3,1,23,1248
VL-HYD-0486,ERCO Lift Hose Coupling,VL,Vehicle Lift,ERCO Lift,HYD,"Hydraulic pumps, hoses & seals",intermittent,Medium,SUP-007,Eastern Europe,22.53,Small Rack,Active,0.94,0.325,C,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-E67,F,607,469,187,53236,607,187,1,0.065,1.4,1,2,3,2,51,159708
TE-PNE-0014,Inspection Line Manifold Valve,TE,Technical Control,Inspection Line,PNE,Pneumatic valves & cylinders,intermittent,Medium,SUP-005,Eastern Europe,60,Small Rack,Active,0.94,0.275,B,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-N33,B,66,43,69,196,69,43,0,0.055,1.4,1,2,4,3,43,784
WB-PNE-0903,ET Series Air Regulator,WB,Wheel Balancer,ET Series,PNE,Pneumatic valves & cylinders,intermittent,Medium,SUP-006,EU,36.61,Small Rack,Active,0.94,0.295,C,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-I61,D,97,123,85,1014,123,85,0,0.059,1,1,2,3,2,47,3042
TC-PCB-0681,A2024 LL Operator Panel,TC,Tyre Changer,A2024 LL,PCB,Control boards & displays,rare_critical,Medium,SUP-005,Eastern Europe,215,Electronics Cage,Active,0.94,0.191,B,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-I68,D,136,186,165,4174,186,136,0,0.038,1.4,1,2,3,1,30,12522
WA-SNS-0264,3D Aligner Limit Switch,WA,Wheel Aligner,3D Aligner,SNS,"Sensors, encoders & switches",intermittent,Medium,SUP-014,Eastern Europe,34.31,Electronics Cage,Active,0.94,0.298,C,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-C81,D,203,230,148,6910,230,148,1,0.06,1.6,1,2,4,4,47,27640
WB-SAF-0609,Eyelight Safety Lock,WB,Wheel Balancer,Eyelight,SAF,"Safety locks, guards & interlocks",rare_critical,Medium,SUP-010,EU,670,Small Rack,Active,0.94,0.157,A,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-B88,B,135,112,46,696,135,46,0,0.031,1.1,1,2,4,5,25,2784
VL-PCB-0801,Alignment Lift Control Board,VL,Vehicle Lift,Alignment Lift,PCB,Control boards & displays,rare_critical,Medium,SUP-004,EU,390,Electronics Cage,Active,0.94,0.169,A,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-A08,D,107,202,33,713,202,33,0,0.034,1,1,2,4,4,27,2852
WB-MTR-0045,EM 9000 Rotation Drive,WB,Wheel Balancer,EM 9000,MTR,"Motors, drives & gearboxes",rare_critical,High,SUP-012,Italy,570,Heavy Rack,Active,0.97,0.163,B,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-P87,VER,1117,367,82,33615,1117,82,0,0.033,1,1,2,3,2,26,100845
WB-PCB-0117,ET Series Control Board,WB,Wheel Balancer,ET Series,PCB,Control boards & displays,rare_critical,High,SUP-009,Italy,230,Electronics Cage,Active,0.97,0.201,B,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-S40,PALLET,1155,787,574,521757,1155,574,0,0.04,1,1,2,4,5,32,2087028
WA-MTR-0364,Exact Precision Servo Motor,WA,Wheel Aligner,Exact Precision,MTR,"Motors, drives & gearboxes",rare_critical,Medium,SUP-006,EU,1670,Heavy Rack,Active,0.94,0.143,A,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-N54,B,119,24,101,288,119,24,0,0.029,1,1,2,3,1,23,864
WB-SNS-0542,ET Series Proximity Switch,WB,Wheel Balancer,ET Series,SNS,"Sensors, encoders & switches",intermittent,Medium,SUP-007,Eastern Europe,170,Electronics Cage,Active,0.94,0.219,A,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-N46,D,128,177,39,884,177,39,0,0.044,1.4,1,2,4,4,35,3536
TC-SAF-0136,Basic Line TC Safety Lock,TC,Tyre Changer,Basic Line TC,SAF,"Safety locks, guards & interlocks",rare_critical,High,SUP-015,EU,780,Small Rack,Active,0.97,0.146,A,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-S15,D,151,182,72,1979,182,72,0,0.029,1.4,1,2,4,2,23,7916
AD-HYD-0946,SCE Calibration Hose Coupling,AD,ADAS & Diagnosis,SCE Calibration,HYD,"Hydraulic pumps, hoses & seals",intermittent,High,SUP-016,EU,39.67,Small Rack,Phase-out,0.97,0.297,C,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-I19,VER,1186,531,66,41565,1186,66,0,0.059,1.1,1,2,4,3,47,166260
VL-MTR-0420,Two-Post Lift Motor Brake,VL,Vehicle Lift,Two-Post Lift,MTR,"Motors, drives & gearboxes",rare_critical,Critical,SUP-002,Italy,560,Heavy Rack,Active,0.985,0.117,B,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-H21,B,26,146,44,167,146,26,1,0.023,1,1,2,3,3,19,501
WB-PCB-0623,EM 9000 Processor Module,WB,Wheel Balancer,EM 9000,PCB,Control boards & displays,rare_critical,Critical,SUP-011,EU,1710,Electronics Cage,Active,0.985,0.106,A,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-F20,VER,975,711,82,56844,975,82,0,0.021,1,1,2,4,4,17,227376
TC-HYD-0019,HD1200 Truck Hose Coupling,TC,Tyre Changer,HD1200 Truck,HYD,"Hydraulic pumps, hoses & seals",intermittent,Critical,SUP-003,EU,65,Small Rack,Active,0.985,0.188,C,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-D55,E,361,251,122,11055,361,122,0,0.038,1,1,2,3,1,30,33165
TE-PCB-0957,Suspension Tester Processor Module,TE,Technical Control,Suspension Tester,PCB,Control boards & displays,rare_critical,Critical,SUP-016,EU,335,Electronics Cage,Active,0.985,0.127,B,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-G92,PALLET,811,406,841,276913,841,406,0,0.025,1.1,1,2,4,2,20,1107652
AD-MTR-0887,Radar Calibration Rotation Drive,AD,ADAS & Diagnosis,Radar Calibration,MTR,"Motors, drives & gearboxes",rare_critical,High,SUP-008,EU,1160,Heavy Rack,Active,0.97,0.107,A,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-D22,D,235,146,117,4014,235,117,0,0.021,1.1,1,2,4,3,17,16056
WA-PCB-0669,3D Aligner Operator Panel,WA,Wheel Aligner,3D Aligner,PCB,Control boards & displays,rare_critical,Critical,SUP-014,Eastern Europe,880,Electronics Cage,Active,0.985,0.107,A,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-N45,ORANGE,966,649,694,435092,966,649,0,0.021,1.6,1,2,4,3,17,1740368
WB-PCB-0269,Eyelight Power Supply Board,WB,Wheel Balancer,Eyelight,PCB,Control boards & displays,rare_critical,High,SUP-011,EU,1670,Electronics Cage,Active,0.97,0.105,A,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-C86,VER,879,644,133,75288,879,133,0,0.021,1,1,2,4,4,17,301152
WA-HYD-0077,Camera Aligner Hydraulic Seal Kit,WA,Wheel Aligner,Camera Aligner,HYD,"Hydraulic pumps, hoses & seals",intermittent,Low,SUP-018,EU,21.4,Small Rack,New,0.9,0.257,C,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-N66,D,146,86,160,2009,160,86,0,0.051,1.3,1,2,4,2,41,8036
WB-SAF-0835,Eyelight Interlock Switch,WB,Wheel Balancer,Eyelight,SAF,"Safety locks, guards & interlocks",rare_critical,High,SUP-008,EU,160,Small Rack,Active,0.97,0.166,C,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-B91,D,268,189,43,2178,268,43,0,0.033,1.1,1,2,3,2,26,6534
TC-MTR-0243,Basic Line TC Motor Brake,TC,Tyre Changer,Basic Line TC,MTR,"Motors, drives & gearboxes",rare_critical,High,SUP-003,EU,590,Heavy Rack,Active,0.97,0.126,A,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-I01,E,177,128,62,1405,177,62,0,0.025,1,1,2,4,2,20,5620
WB-MTR-0748,EM 9000 Inverter Drive,WB,Wheel Balancer,EM 9000,MTR,"Motors, drives & gearboxes",rare_critical,Critical,SUP-009,Italy,1630,Heavy Rack,Active,0.985,0.115,A,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-H87,E,234,329,55,4234,329,55,0,0.023,1,1,2,4,2,18,16936
TE-SAF-0845,Brake Tester Safety Lock,TE,Technical Control,Brake Tester,SAF,"Safety locks, guards & interlocks",rare_critical,High,SUP-009,Italy,370,Small Rack,Active,0.97,0.13,B,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-F06,VER,1315,422,54,29966,1315,54,0,0.026,1,1,2,4,3,21,119864
WA-SNS-0104,Camera Aligner Position Sensor,WA,Wheel Aligner,Camera Aligner,SNS,"Sensors, encoders & switches",intermittent,High,SUP-010,EU,36.36,Electronics Cage,Active,0.97,0.25,C,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-Z17,D,195,157,117,3582,195,117,0,0.05,1.1,1,2,4,4,39,14328
TE-SNS-0837,Suspension Tester Speed Sensor,TE,Technical Control,Suspension Tester,SNS,"Sensors, encoders & switches",intermittent,Critical,SUP-019,EU,60,Electronics Cage,Active,0.985,0.205,C,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-N06,PALLET,980,438,218,93574,980,218,0,0.041,1,1,2,4,1,32,374296
WA-PCB-0750,3D Aligner Display Module,WA,Wheel Aligner,3D Aligner,PCB,Control boards & displays,rare_critical,Critical,SUP-015,EU,1030,Electronics Cage,Active,0.985,0.11,A,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-H83,F,584,515,46,13835,584,46,0,0.022,1.4,1,2,3,1,18,41505
VL-MTR-0047,Alignment Lift Gearbox Assembly,VL,Vehicle Lift,Alignment Lift,MTR,"Motors, drives & gearboxes",rare_critical,Critical,SUP-005,Eastern Europe,810,Heavy Rack,Active,0.985,0.113,A,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-L65,D,183,153,77,2156,183,77,0,0.023,1.4,1,2,4,3,18,8624
TC-HYD-0646,Artiglio Master Hydraulic Seal Kit,TC,Tyre Changer,Artiglio Master,HYD,"Hydraulic pumps, hoses & seals",intermittent,High,SUP-008,EU,25.41,Small Rack,Phase-out,0.97,0.281,C,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-P40,PALLET,1198,546,866,566458,1198,546,0,0.056,1.1,1,2,3,2,44,1699374
WA-PCB-0220,REMO Display Module,WA,Wheel Aligner,REMO,PCB,Control boards & displays,rare_critical,Medium,SUP-012,Italy,1820,Electronics Cage,Active,0.94,0.116,A,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-Q35,ORANGE,883,612,734,396651,883,612,0,0.023,1,1,2,4,3,19,1586604
WB-PCB-0577,EM 9000 Processor Module,WB,Wheel Balancer,EM 9000,PCB,Control boards & displays,rare_critical,Critical,SUP-003,EU,355,Electronics Cage,Active,0.985,0.134,B,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-T84,VER,1428,489,167,116615,1428,167,0,0.027,1,1,2,4,3,21,466460
TC-MTR-0253,Artiglio Master Electric Motor,TC,Tyre Changer,Artiglio Master,MTR,"Motors, drives & gearboxes",rare_critical,High,SUP-006,EU,850,Heavy Rack,Active,0.97,0.12,A,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-Y13,PALLET,1038,685,121,86035,1038,121,0,0.024,1,1,2,3,1,19,258105
WB-SNS-0722,Mobile Balancer Proximity Switch,WB,Wheel Balancer,Mobile Balancer,SNS,"Sensors, encoders & switches",intermittent,High,SUP-016,EU,41.3,Electronics Cage,Active,0.97,0.254,C,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-F49,B,22,120,109,288,120,22,1,0.051,1.1,1,2,4,1,40,1152
WB-MTR-0361,ET Series Servo Motor,WB,Wheel Balancer,ET Series,MTR,"Motors, drives & gearboxes",rare_critical,Critical,SUP-016,EU,1160,Heavy Rack,Active,0.985,0.118,A,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-Q62,D,289,81,63,1475,289,63,0,0.024,1.1,1,2,4,4,19,5900
VL-MTR-0295,Scissor Lift Servo Motor,VL,Vehicle Lift,Scissor Lift,MTR,"Motors, drives & gearboxes",rare_critical,Medium,SUP-005,Eastern Europe,860,Heavy Rack,Active,0.94,0.119,A,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-H43,D,85,186,132,2087,186,85,0,0.024,1.4,1,2,4,4,19,8348
VL-SNS-0675,ERCO Lift Encoder Sensor,VL,Vehicle Lift,ERCO Lift,SNS,"Sensors, encoders & switches",intermittent,Critical,SUP-007,Eastern Europe,110,Electronics Cage,Active,0.985,0.181,B,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-A90,B,21,130,6,16,130,6,0,0.036,1.4,1,2,3,3,29,48
TE-PCB-0580,Test Lane Operator Panel,TE,Technical Control,Test Lane,PCB,Control boards & displays,rare_critical,High,SUP-014,Eastern Europe,345,Electronics Cage,Active,0.97,0.145,B,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-G85,F,598,404,120,28991,598,120,0,0.029,1.6,1,2,3,2,23,86973
WB-SNS-0293,Mobile Balancer Calibration Sensor,WB,Wheel Balancer,Mobile Balancer,SNS,"Sensors, encoders & switches",intermittent,Low,SUP-001,Italy,75,Electronics Cage,Active,0.9,0.231,B,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-Y64,B,116,130,10,151,130,10,0,0.046,1,1,2,4,4,37,604
AD-PCB-0244,SCE Calibration I/O Board,AD,ADAS & Diagnosis,SCE Calibration,PCB,Control boards & displays,rare_critical,High,SUP-003,EU,405,Electronics Cage,Active,0.97,0.139,B,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-L54,D,206,183,156,5881,206,156,0,0.028,1,1,2,3,4,22,17643
WB-HYD-0454,EM 9000 Flow Valve,WB,Wheel Balancer,EM 9000,HYD,"Hydraulic pumps, hoses & seals",intermittent,Critical,SUP-017,EU,90,Small Rack,Active,0.985,0.208,B,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-I09,E,274,376,47,4842,376,47,0,0.042,1,1,2,4,4,33,19368
TC-MTR-0535,Artiglio Master Inverter Drive,TC,Tyre Changer,Artiglio Master,MTR,"Motors, drives & gearboxes",rare_critical,High,SUP-020,EU,240,Heavy Rack,Active,0.97,0.154,B,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-E49,B,59,51,73,220,73,51,0,0.031,1.3,1,2,4,2,25,880
VL-PCB-0782,Alignment Lift Processor Module,VL,Vehicle Lift,Alignment Lift,PCB,Control boards & displays,rare_critical,Critical,SUP-020,EU,370,Electronics Cage,Active,0.985,0.136,B,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-I17,PALLET,972,781,875,664240,972,781,0,0.027,1.3,1,2,3,2,22,1992720
VL-HYD-0154,Alignment Lift Hydraulic Hose,VL,Vehicle Lift,Alignment Lift,HYD,"Hydraulic pumps, hoses & seals",intermittent,High,SUP-004,EU,39.15,Small Rack,Active,0.97,0.261,C,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-G55,E,176,217,151,5767,217,151,0,0.052,1,1,2,4,3,41,23068
VL-MTR-0170,Scissor Lift Electric Motor,VL,Vehicle Lift,Scissor Lift,MTR,"Motors, drives & gearboxes",rare_critical,High,SUP-020,EU,2040,Heavy Rack,Active,0.97,0.117,A,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-I39,D,199,166,63,2081,199,63,0,0.023,1.3,1,2,4,3,19,8324
WA-PCB-0296,REMO Control Board,WA,Wheel Aligner,REMO,PCB,Control boards & displays,rare_critical,High,SUP-014,Eastern Europe,470,Electronics Cage,Active,0.97,0.103,A,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-P64,VER,1263,439,203,112555,1263,203,0,0.021,1.6,1,2,4,3,17,450220
WB-MTR-0049,Mobile Balancer Electric Motor,WB,Wheel Balancer,Mobile Balancer,MTR,"Motors, drives & gearboxes",rare_critical,Critical,SUP-009,Italy,690,Heavy Rack,New,0.985,0.1,A,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-M19,D,231,125,31,895,231,31,1,0.02,1,1,2,3,3,16,2685
TE-MTR-0836,Test Lane Gearbox Assembly,TE,Technical Control,Test Lane,MTR,"Motors, drives & gearboxes",rare_critical,Low,SUP-006,EU,2130,Heavy Rack,Active,0.9,0.095,A,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-M77,D,218,87,48,910,218,48,0,0.019,1,1,2,4,4,15,3640
TC-PCB-0059,Artiglio Master Power Supply Board,TC,Tyre Changer,Artiglio Master,PCB,Control boards & displays,rare_critical,Critical,SUP-017,EU,195,Electronics Cage,Active,0.985,0.118,B,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-Q45,F,484,342,68,11256,484,68,0,0.024,1,1,2,3,1,19,33768
VL-PCB-0629,Scissor Lift Operator Panel,VL,Vehicle Lift,Scissor Lift,PCB,Control boards & displays,rare_critical,High,SUP-017,EU,870,Electronics Cage,Active,0.97,0.098,A,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-A40,F,551,217,155,18533,551,155,0,0.02,1,1,2,4,1,16,74132
TC-PCB-0202,A2024 LL Display Module,TC,Tyre Changer,A2024 LL,PCB,Control boards & displays,rare_critical,Medium,SUP-008,EU,1470,Electronics Cage,Active,0.94,0.094,A,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-N19,B,73,111,44,357,111,44,0,0.019,1.1,1,2,3,2,15,1071
TC-HYD-0550,Basic Line TC Flow Valve,TC,Tyre Changer,Basic Line TC,HYD,"Hydraulic pumps, hoses & seals",intermittent,Critical,SUP-018,EU,16.36,Small Rack,Active,0.985,0.213,C,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-N72,E,153,198,141,4271,198,141,1,0.043,1.3,1,2,4,1,34,17084
TC-PCB-0524,A2024 LL I/O Board,TC,Tyre Changer,A2024 LL,PCB,Control boards & displays,rare_critical,Critical,SUP-016,EU,1230,Electronics Cage,Active,0.985,0.094,A,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-H61,D,96,240,119,2742,240,96,1,0.019,1.1,1,2,4,2,15,10968
WB-PCB-0956,ET Series Processor Module,WB,Wheel Balancer,ET Series,PCB,Control boards & displays,rare_critical,Critical,SUP-005,Eastern Europe,270,Electronics Cage,Active,0.985,0.119,B,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-P12,VER,807,623,38,19105,807,38,0,0.024,1.4,1,2,4,2,19,76420
WB-PCB-0978,ET Series Processor Module,WB,Wheel Balancer,ET Series,PCB,Control boards & displays,rare_critical,High,SUP-003,EU,360,Electronics Cage,Active,0.97,0.11,A,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-T33,ORANGE,1043,512,304,162341,1043,304,1,0.022,1,1,2,4,3,18,649364
WB-MTR-0155,EM 9000 Servo Motor,WB,Wheel Balancer,EM 9000,MTR,"Motors, drives & gearboxes",rare_critical,High,SUP-016,EU,230,Heavy Rack,Active,0.97,0.12,B,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-P90,F,435,520,29,6560,520,29,0,0.024,1.1,1,2,3,4,19,19680
WA-SAF-0338,REMO Guard Switch,WA,Wheel Aligner,REMO,SAF,"Safety locks, guards & interlocks",rare_critical,Critical,SUP-018,EU,730,Small Rack,Active,0.985,0.103,A,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-G92,E,381,367,129,18038,381,129,0,0.021,1.3,1,2,4,2,17,72152
TC-PCB-0435,Artiglio Master Keypad Board,TC,Tyre Changer,Artiglio Master,PCB,Control boards & displays,rare_critical,Critical,SUP-012,Italy,205,Electronics Cage,Active,0.985,0.124,C,Anonymised/reconstructed warehouse transition dataset,NC,0,0,0,100,R-E08,D,200,220,74,3256,220,74,1,0.025,1,1,2,3,2,20,9768
